time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,y_test_model1,y_test_model2,y_test_model3,y_test_model4,y_test_model6,y_test_model7,y_test_model9,y_test_model11,y_real
210326,1.652392566,0.186313821,-1.699963405,-0.489251856,1.15761427,1.192908522,-0.623181365,-0.526444224,1.228286067,0.334033815,-0.995084991,0.206611389,-0.254173367,-0.258011729,0.650167598,1.134486929,0,0,0,0,0,0,0,0,0
210402,1.15761427,1.192908522,-0.623181365,-0.526444224,1.228286067,0.334033815,-0.995084991,0.206611389,-0.254173367,-0.258011729,0.650167598,1.134486929,0.697232899,0.839603391,-0.182957795,-0.343304999,1,0,0,0,0,0,0,1,0
210409,1.228286067,0.334033815,-0.995084991,0.206611389,-0.254173367,-0.258011729,0.650167598,1.134486929,0.697232899,0.839603391,-0.182957795,-0.343304999,0.367003907,0.591016736,-0.20739344,-0.318384545,0,0,0,0,0,0,0,0,0
210416,-0.254173367,-0.258011729,0.650167598,1.134486929,0.697232899,0.839603391,-0.182957795,-0.343304999,0.367003907,0.591016736,-0.20739344,-0.318384545,0.075834055,0.663203295,-0.339818691,-0.054179172,1,0,0,0,0,0,0,1,0
210423,0.697232899,0.839603391,-0.182957795,-0.343304999,0.367003907,0.591016736,-0.20739344,-0.318384545,0.075834055,0.663203295,-0.339818691,-0.054179172,0.398221104,0.5664428,-0.36827651,-0.043306888,0,0,0,0,0,0,0,0,0
210430,0.367003907,0.591016736,-0.20739344,-0.318384545,0.075834055,0.663203295,-0.339818691,-0.054179172,0.398221104,0.5664428,-0.36827651,-0.043306888,0.196125161,0.725750587,0.125490028,-0.181177344,0,0,0,0,0,0,0,0,0
210507,0.075834055,0.663203295,-0.339818691,-0.054179172,0.398221104,0.5664428,-0.36827651,-0.043306888,0.196125161,0.725750587,0.125490028,-0.181177344,0.283384676,0.650119494,-0.187012163,0.026404307,0,0,0,0,0,0,0,0,0
210514,0.398221104,0.5664428,-0.36827651,-0.043306888,0.196125161,0.725750587,0.125490028,-0.181177344,0.283384676,0.650119494,-0.187012163,0.026404307,-0.432320168,0.440640186,-0.568917026,-0.037787448,0,0,0,0,0,0,0,0,0
210521,0.196125161,0.725750587,0.125490028,-0.181177344,0.283384676,0.650119494,-0.187012163,0.026404307,-0.432320168,0.440640186,-0.568917026,-0.037787448,0.191414787,0.865009295,0.158826733,0.404129641,0,0,0,0,0,0,0,0,0
210528,0.283384676,0.650119494,-0.187012163,0.026404307,-0.432320168,0.440640186,-0.568917026,-0.037787448,0.191414787,0.865009295,0.158826733,0.404129641,0.457528924,0.781409233,-1.039686608,-0.795905061,1,0,0,0,0,0,0,1,0
210604,-0.432320168,0.440640186,-0.568917026,-0.037787448,0.191414787,0.865009295,0.158826733,0.404129641,0.457528924,0.781409233,-1.039686608,-0.795905061,0.560140604,1.17428182,-0.271558291,-0.669056929,0,0,0,0,0,0,0,0,0
210611,0.191414787,0.865009295,0.158826733,0.404129641,0.457528924,0.781409233,-1.039686608,-0.795905061,0.560140604,1.17428182,-0.271558291,-0.669056929,0.678770227,0.778973674,-0.518563061,-0.465463675,0,0,0,0,0,0,0,0,0
210618,0.457528924,0.781409233,-1.039686608,-0.795905061,0.560140604,1.17428182,-0.271558291,-0.669056929,0.678770227,0.778973674,-0.518563061,-0.465463675,0.300872372,0.822051461,-0.124294736,0.01954719,0,0,0,0,0,0,0,0,0
210625,0.560140604,1.17428182,-0.271558291,-0.669056929,0.678770227,0.778973674,-0.518563061,-0.465463675,0.300872372,0.822051461,-0.124294736,0.01954719,-0.666673204,-0.383657759,0.318481011,1.147033537,0,0,0,0,0,0,0,0,0
210702,0.678770227,0.778973674,-0.518563061,-0.465463675,0.300872372,0.822051461,-0.124294736,0.01954719,-0.666673204,-0.383657759,0.318481011,1.147033537,0.304871253,1.109127677,-0.016493341,-0.496482405,1,0,0,0,0,0,0,1,0
210709,0.300872372,0.822051461,-0.124294736,0.01954719,-0.666673204,-0.383657759,0.318481011,1.147033537,0.304871253,1.109127677,-0.016493341,-0.496482405,0.439195773,0.322077084,-1.043491481,-0.074182009,0,0,0,0,0,0,0,0,0
210716,-0.666673204,-0.383657759,0.318481011,1.147033537,0.304871253,1.109127677,-0.016493341,-0.496482405,0.439195773,0.322077084,-1.043491481,-0.074182009,0.352679722,0.827706774,0.035195579,-0.310925743,1,0,0,0,0,0,0,1,0
210723,0.304871253,1.109127677,-0.016493341,-0.496482405,0.439195773,0.322077084,-1.043491481,-0.074182009,0.352679722,0.827706774,0.035195579,-0.310925743,0.412932696,0.621315368,-0.079858703,-0.460961778,0,0,0,0,0,0,0,0,0
210730,0.439195773,0.322077084,-1.043491481,-0.074182009,0.352679722,0.827706774,0.035195579,-0.310925743,0.412932696,0.621315368,-0.079858703,-0.460961778,0.342641708,0.524639247,-0.205446344,-0.40763266,0,0,0,0,0,0,1,0,1
210806,0.352679722,0.827706774,0.035195579,-0.310925743,0.412932696,0.621315368,-0.079858703,-0.460961778,0.342641708,0.524639247,-0.205446344,-0.40763266,0.98610756,0.288908759,-0.915755755,0.23002144,1,0,0,0,0,0,0,1,0
210813,0.412932696,0.621315368,-0.079858703,-0.460961778,0.342641708,0.524639247,-0.205446344,-0.40763266,0.98610756,0.288908759,-0.915755755,0.23002144,0.296601335,0.629153667,0.209204261,-0.433116002,0,0,0,0,0,0,0,0,0
210820,0.342641708,0.524639247,-0.205446344,-0.40763266,0.98610756,0.288908759,-0.915755755,0.23002144,0.296601335,0.629153667,0.209204261,-0.433116002,0.141628711,0.859521257,0.369082816,-0.051908576,0,0,0,0,0,0,0,0,0
210827,0.98610756,0.288908759,-0.915755755,0.23002144,0.296601335,0.629153667,0.209204261,-0.433116002,0.141628711,0.859521257,0.369082816,-0.051908576,1.013420236,0.526063355,-1.789681305,-1.177744406,1,0,0,0,0,0,0,1,0
210903,0.296601335,0.629153667,0.209204261,-0.433116002,0.141628711,0.859521257,0.369082816,-0.051908576,1.013420236,0.526063355,-1.789681305,-1.177744406,0.854204883,1.214464978,-0.266273985,-1.731962816,0,0,0,0,0,0,0,0,0
210910,0.141628711,0.859521257,0.369082816,-0.051908576,1.013420236,0.526063355,-1.789681305,-1.177744406,0.854204883,1.214464978,-0.266273985,-1.731962816,1.234504171,0.885165264,-0.547985362,-1.230937755,0,0,0,0,0,0,0,0,0
210917,1.013420236,0.526063355,-1.789681305,-1.177744406,0.854204883,1.214464978,-0.266273985,-1.731962816,1.234504171,0.885165264,-0.547985362,-1.230937755,0.751554472,1.5536504,0.510057999,-0.770052775,0,0,0,0,0,0,0,0,0
210924,0.854204883,1.214464978,-0.266273985,-1.731962816,1.234504171,0.885165264,-0.547985362,-1.230937755,0.751554472,1.5536504,0.510057999,-0.770052775,1.115937937,-0.322264442,-1.05183021,-0.378366067,0,0,0,0,0,0,0,0,0
210930,1.234504171,0.885165264,-0.547985362,-1.230937755,0.751554472,1.5536504,0.510057999,-0.770052775,1.115937937,-0.322264442,-1.05183021,-0.378366067,0.097267858,0.890604151,-0.506660448,-0.370818071,0,0,0,0,0,0,0,0,0
211008,0.751554472,1.5536504,0.510057999,-0.770052775,1.115937937,-0.322264442,-1.05183021,-0.378366067,0.097267858,0.890604151,-0.506660448,-0.370818071,0.524127499,0.108547036,-1.141731953,0.319898366,0,0,0,0,0,0,0,1,0
211015,1.115937937,-0.322264442,-1.05183021,-0.378366067,0.097267858,0.890604151,-0.506660448,-0.370818071,0.524127499,0.108547036,-1.141731953,0.319898366,-0.655733893,0.640404162,-0.722028784,-0.226760584,0,0,0,0,0,0,0,0,0
211022,0.097267858,0.890604151,-0.506660448,-0.370818071,0.524127499,0.108547036,-1.141731953,0.319898366,-0.655733893,0.640404162,-0.722028784,-0.226760584,-0.307355882,-0.280522464,0.450604266,1.291597819,0,0,0,0,0,0,0,0,0
211029,0.524127499,0.108547036,-1.141731953,0.319898366,-0.655733893,0.640404162,-0.722028784,-0.226760584,-0.307355882,-0.280522464,0.450604266,1.291597819,0.138462351,0.444331239,-0.361895544,-0.076150508,0,0,0,0,0,0,0,0,0
211105,-0.655733893,0.640404162,-0.722028784,-0.226760584,-0.307355882,-0.280522464,0.450604266,1.291597819,0.138462351,0.444331239,-0.361895544,-0.076150508,0.127180425,0.602536107,-0.345938328,0.035828913,1,0,0,0,0,0,0,1,0
211112,-0.307355882,-0.280522464,0.450604266,1.291597819,0.138462351,0.444331239,-0.361895544,-0.076150508,0.127180425,0.602536107,-0.345938328,0.035828913,0.132071099,0.696570724,-0.399658821,0.268882375,1,0,0,0,0,0,0,1,0
211119,0.138462351,0.444331239,-0.361895544,-0.076150508,0.127180425,0.602536107,-0.345938328,0.035828913,0.132071099,0.696570724,-0.399658821,0.268882375,-0.137750265,0.827313969,0.247786276,0.241472929,0,0,0,0,0,0,0,0,0
211126,0.127180425,0.602536107,-0.345938328,0.035828913,0.132071099,0.696570724,-0.399658821,0.268882375,-0.137750265,0.827313969,0.247786276,0.241472929,0.534801079,1.409697079,-1.348559348,-0.925278277,1,0,0,0,0,0,0,1,0
211203,0.132071099,0.696570724,-0.399658821,0.268882375,-0.137750265,0.827313969,0.247786276,0.241472929,0.534801079,1.409697079,-1.348559348,-0.925278277,0.525675854,1.159889431,-1.075164054,-1.021744132,0,0,0,0,0,0,0,0,0
211210,-0.137750265,0.827313969,0.247786276,0.241472929,0.534801079,1.409697079,-1.348559348,-0.925278277,0.525675854,1.159889431,-1.075164054,-1.021744132,0.613336009,1.161980242,-0.631201102,-0.71170509,0,0,0,0,0,0,0,0,0
211217,0.534801079,1.409697079,-1.348559348,-0.925278277,0.525675854,1.159889431,-1.075164054,-1.021744132,0.613336009,1.161980242,-0.631201102,-0.71170509,0.440096149,1.002497865,-0.456270015,0.028402233,0,0,0,0,0,0,0,0,0
211224,0.525675854,1.159889431,-1.075164054,-1.021744132,0.613336009,1.161980242,-0.631201102,-0.71170509,0.440096149,1.002497865,-0.456270015,0.028402233,0.230070465,0.721872623,-0.501829691,0.032409273,0,0,0,0,0,0,0,0,0
211231,0.613336009,1.161980242,-0.631201102,-0.71170509,0.440096149,1.002497865,-0.456270015,0.028402233,0.230070465,0.721872623,-0.501829691,0.032409273,0.192121621,1.025499478,-0.622842566,0.21752593,0,0,0,0,0,0,0,0,0
220107,0.440096149,1.002497865,-0.456270015,0.028402233,0.230070465,0.721872623,-0.501829691,0.032409273,0.192121621,1.025499478,-0.622842566,0.21752593,0.15938811,1.053758533,-0.45885687,-0.101583441,0,0,0,0,0,0,0,0,0
220114,0.230070465,0.721872623,-0.501829691,0.032409273,0.192121621,1.025499478,-0.622842566,0.21752593,0.15938811,1.053758533,-0.45885687,-0.101583441,0.081299299,0.519420242,-1.088197364,0.33155473,1,1,0,0,0,0,1,1,1
220121,0.192121621,1.025499478,-0.622842566,0.21752593,0.15938811,1.053758533,-0.45885687,-0.101583441,0.081299299,0.519420242,-1.088197364,0.33155473,0.059292576,0.491910458,-0.747434194,0.291204827,1,0,0,0,0,0,0,1,0
220128,0.15938811,1.053758533,-0.45885687,-0.101583441,0.081299299,0.519420242,-1.088197364,0.33155473,0.059292576,0.491910458,-0.747434194,0.291204827,0.069126098,0.763420666,-0.726324712,0.483480128,1,1,0,0,0,0,1,1,1
220211,0.081299299,0.519420242,-1.088197364,0.33155473,0.059292576,0.491910458,-0.747434194,0.291204827,0.069126098,0.763420666,-0.726324712,0.483480128,0.447988905,-0.404044676,-1.615324302,0.499437042,1,0,0,0,0,0,0,1,0
220218,0.059292576,0.491910458,-0.747434194,0.291204827,0.069126098,0.763420666,-0.726324712,0.483480128,0.447988905,-0.404044676,-1.615324302,0.499437042,-0.099291901,0.970269735,0.215231876,0.094417918,0,0,0,0,0,0,0,0,0
220225,0.069126098,0.763420666,-0.726324712,0.483480128,0.447988905,-0.404044676,-1.615324302,0.499437042,-0.099291901,0.970269735,0.215231876,0.094417918,0.505392819,1.476466514,-1.095106585,-1.028188671,1,0,0,0,0,0,0,1,0
220304,0.447988905,-0.404044676,-1.615324302,0.499437042,-0.099291901,0.970269735,0.215231876,0.094417918,0.505392819,1.476466514,-1.095106585,-1.028188671,0.87480445,1.22956083,-1.111126378,-0.668505232,0,0,0,0,0,0,0,0,0
220311,-0.099291901,0.970269735,0.215231876,0.094417918,0.505392819,1.476466514,-1.095106585,-1.028188671,0.87480445,1.22956083,-1.111126378,-0.668505232,0.579872278,1.249542305,-1.03002867,-0.423876456,1,0,0,0,0,0,0,1,0
220318,0.505392819,1.476466514,-1.095106585,-1.028188671,0.87480445,1.22956083,-1.111126378,-0.668505232,0.579872278,1.249542305,-1.03002867,-0.423876456,1.18649964,0.214692549,-1.464126775,0.451648333,1,0,0,0,0,0,0,1,0
220325,0.87480445,1.22956083,-1.111126378,-0.668505232,0.579872278,1.249542305,-1.03002867,-0.423876456,1.18649964,0.214692549,-1.464126775,0.451648333,1.11587926,0.190262585,-0.938731167,-0.226109806,1,0,0,0,0,0,0,1,0
220401,0.579872278,1.249542305,-1.03002867,-0.423876456,1.18649964,0.214692549,-1.464126775,0.451648333,1.11587926,0.190262585,-0.938731167,-0.226109806,0.669091008,0.199818893,-0.830693919,-0.570233526,1,0,0,0,0,0,0,1,0
220408,1.18649964,0.214692549,-1.464126775,0.451648333,1.11587926,0.190262585,-0.938731167,-0.226109806,0.669091008,0.199818893,-0.830693919,-0.570233526,0.46546157,1.114972556,-0.152334983,-0.208616684,0,0,0,0,0,0,0,0,0
220415,1.11587926,0.190262585,-0.938731167,-0.226109806,0.669091008,0.199818893,-0.830693919,-0.570233526,0.46546157,1.114972556,-0.152334983,-0.208616684,0.057848626,0.332736819,-1.086319318,-0.037310418,0,0,0,0,0,0,0,0,0
220422,0.669091008,0.199818893,-0.830693919,-0.570233526,0.46546157,1.114972556,-0.152334983,-0.208616684,0.057848626,0.332736819,-1.086319318,-0.037310418,0.869376662,-0.024779584,-1.029196801,-0.298802286,1,0,0,0,0,0,0,1,0
220429,0.46546157,1.114972556,-0.152334983,-0.208616684,0.057848626,0.332736819,-1.086319318,-0.037310418,0.869376662,-0.024779584,-1.029196801,-0.298802286,1.041245813,-0.38184214,-1.675425582,-0.136301925,1,0,0,0,0,0,0,1,0
220506,0.057848626,0.332736819,-1.086319318,-0.037310418,0.869376662,-0.024779584,-1.029196801,-0.298802286,1.041245813,-0.38184214,-1.675425582,-0.136301925,1.623460232,0.542505299,-0.705727299,0.07367229,1,0,0,0,0,0,0,1,0
220513,0.869376662,-0.024779584,-1.029196801,-0.298802286,1.041245813,-0.38184214,-1.675425582,-0.136301925,1.623460232,0.542505299,-0.705727299,0.07367229,-0.065033862,0.170689274,-1.013241499,-0.694033464,0,0,0,0,0,0,0,0,0
220520,1.041245813,-0.38184214,-1.675425582,-0.136301925,1.623460232,0.542505299,-0.705727299,0.07367229,-0.065033862,0.170689274,-1.013241499,-0.694033464,0.678512953,1.203330518,0.665849727,-0.380805781,0,0,0,0,0,0,0,0,0
220527,1.623460232,0.542505299,-0.705727299,0.07367229,-0.065033862,0.170689274,-1.013241499,-0.694033464,0.678512953,1.203330518,0.665849727,-0.380805781,1.388039989,1.622689319,-1.056505465,-1.70027891,0,0,0,0,0,0,0,0,0
220602,-0.065033862,0.170689274,-1.013241499,-0.694033464,0.678512953,1.203330518,0.665849727,-0.380805781,1.388039989,1.622689319,-1.056505465,-1.70027891,1.746449023,1.060965348,-1.352721898,-1.485165346,1,0,0,0,0,0,0,0,0
220610,0.678512953,1.203330518,0.665849727,-0.380805781,1.388039989,1.622689319,-1.056505465,-1.70027891,1.746449023,1.060965348,-1.352721898,-1.485165346,1.024127434,1.835810422,-0.628112298,-1.638216511,0,0,0,0,0,0,0,0,0
220617,1.388039989,1.622689319,-1.056505465,-1.70027891,1.746449023,1.060965348,-1.352721898,-1.485165346,1.024127434,1.835810422,-0.628112298,-1.638216511,1.30259444,1.655228179,-0.14891586,-0.581890051,0,0,0,0,0,0,0,0,0
220624,1.746449023,1.060965348,-1.352721898,-1.485165346,1.024127434,1.835810422,-0.628112298,-1.638216511,1.30259444,1.655228179,-0.14891586,-0.581890051,1.581995948,0.898002182,-0.581251076,-0.71769016,0,0,0,0,0,0,0,0,0
220701,1.024127434,1.835810422,-0.628112298,-1.638216511,1.30259444,1.655228179,-0.14891586,-0.581890051,1.581995948,0.898002182,-0.581251076,-0.71769016,1.344487032,1.082515719,-0.505682926,-0.642979839,0,0,0,0,0,0,0,0,0
220708,1.30259444,1.655228179,-0.14891586,-0.581890051,1.581995948,0.898002182,-0.581251076,-0.71769016,1.344487032,1.082515719,-0.505682926,-0.642979839,1.094226359,0.936163773,-0.455514966,-0.600530463,0,0,0,0,0,0,0,0,0
220715,1.581995948,0.898002182,-0.581251076,-0.71769016,1.344487032,1.082515719,-0.505682926,-0.642979839,1.094226359,0.936163773,-0.455514966,-0.600530463,0.897100981,0.557010724,-0.562931016,-0.180888336,0,0,0,0,0,0,0,0,0
220722,1.344487032,1.082515719,-0.505682926,-0.642979839,1.094226359,0.936163773,-0.455514966,-0.600530463,0.897100981,0.557010724,-0.562931016,-0.180888336,-0.14814386,-0.01239573,0.050735759,1.92722159,0,0,0,0,0,0,0,0,0
220729,1.094226359,0.936163773,-0.455514966,-0.600530463,0.897100981,0.557010724,-0.562931016,-0.180888336,-0.14814386,-0.01239573,0.050735759,1.92722159,0.637370002,0.567818054,-0.222912554,-0.544830968,1,0,0,0,0,0,0,1,0
220805,0.897100981,0.557010724,-0.562931016,-0.180888336,-0.14814386,-0.01239573,0.050735759,1.92722159,0.637370002,0.567818054,-0.222912554,-0.544830968,0.429593719,0.425025522,-0.294810878,-0.327868891,0,0,0,0,0,0,0,0,0
220812,-0.14814386,-0.01239573,0.050735759,1.92722159,0.637370002,0.567818054,-0.222912554,-0.544830968,0.429593719,0.425025522,-0.294810878,-0.327868891,0.702206592,0.527289064,-0.301729623,0.07098746,1,0,0,0,0,0,0,1,0
220819,0.637370002,0.567818054,-0.222912554,-0.544830968,0.429593719,0.425025522,-0.294810878,-0.327868891,0.702206592,0.527289064,-0.301729623,0.07098746,-0.113898787,0.889562939,0.302709982,-0.004599673,0,0,0,0,0,0,0,0,0
220826,0.429593719,0.425025522,-0.294810878,-0.327868891,0.702206592,0.527289064,-0.301729623,0.07098746,-0.113898787,0.889562939,0.302709982,-0.004599673,0.849553513,1.081417766,-1.715315531,-1.43502905,1,0,0,0,0,0,0,1,0
220902,0.702206592,0.527289064,-0.301729623,0.07098746,-0.113898787,0.889562939,0.302709982,-0.004599673,0.849553513,1.081417766,-1.715315531,-1.43502905,1.227905595,1.01534902,-1.582474305,-1.075520269,0,0,0,0,0,0,0,0,0
220909,-0.113898787,0.889562939,0.302709982,-0.004599673,0.849553513,1.081417766,-1.715315531,-1.43502905,1.227905595,1.01534902,-1.582474305,-1.075520269,1.173139723,0.890986296,-1.574446352,-0.762869875,1,0,0,0,0,0,0,1,0
220916,0.849553513,1.081417766,-1.715315531,-1.43502905,1.227905595,1.01534902,-1.582474305,-1.075520269,1.173139723,0.890986296,-1.574446352,-0.762869875,0.517515074,1.36967836,-0.153345054,-0.582493324,0,0,0,0,0,0,0,0,0
220923,1.227905595,1.01534902,-1.582474305,-1.075520269,1.173139723,0.890986296,-1.574446352,-0.762869875,0.517515074,1.36967836,-0.153345054,-0.582493324,0.667870464,-0.289415388,-1.916554279,-0.002211057,1,0,0,0,0,0,0,1,0
220930,1.173139723,0.890986296,-1.574446352,-0.762869875,0.517515074,1.36967836,-0.153345054,-0.582493324,0.667870464,-0.289415388,-1.916554279,-0.002211057,0.696687147,0.712473128,-0.937958175,-0.374532895,0,0,0,0,0,0,0,0,0
221014,0.517515074,1.36967836,-0.153345054,-0.582493324,0.667870464,-0.289415388,-1.916554279,-0.002211057,0.696687147,0.712473128,-0.937958175,-0.374532895,0.761990788,0.415050462,-1.197351388,0.088117128,0,0,0,0,0,0,0,1,0
221021,0.667870464,-0.289415388,-1.916554279,-0.002211057,0.696687147,0.712473128,-0.937958175,-0.374532895,0.761990788,0.415050462,-1.197351388,0.088117128,0.483257178,1.452343106,0.427645681,-0.267191841,0,0,0,0,0,0,0,0,0
221028,0.696687147,0.712473128,-0.937958175,-0.374532895,0.761990788,0.415050462,-1.197351388,0.088117128,0.483257178,1.452343106,0.427645681,-0.267191841,0.325887676,0.52021428,-0.619487008,-0.054562413,0,1,0,0,0,0,1,0,1
221104,0.761990788,0.415050462,-1.197351388,0.088117128,0.483257178,1.452343106,0.427645681,-0.267191841,0.325887676,0.52021428,-0.619487008,-0.054562413,0.92334508,0.312968928,-1.07975455,0.112999318,1,0,0,0,0,0,0,1,0
221111,0.483257178,1.452343106,0.427645681,-0.267191841,0.325887676,0.52021428,-0.619487008,-0.054562413,0.92334508,0.312968928,-1.07975455,0.112999318,0.3929453,1.770888449,0.811898272,-0.262814667,0,0,0,0,0,0,0,0,0
221118,0.325887676,0.52021428,-0.619487008,-0.054562413,0.92334508,0.312968928,-1.07975455,0.112999318,0.3929453,1.770888449,0.811898272,-0.262814667,0.139246712,0.548084069,-0.328364751,0.245789106,0,0,0,0,0,0,0,0,0
221125,0.92334508,0.312968928,-1.07975455,0.112999318,0.3929453,1.770888449,0.811898272,-0.262814667,0.139246712,0.548084069,-0.328364751,0.245789106,0.806998616,1.944525079,-1.597838132,-1.091349974,1,0,0,0,0,0,0,1,0
221202,0.3929453,1.770888449,0.811898272,-0.262814667,0.139246712,0.548084069,-0.328364751,0.245789106,0.806998616,1.944525079,-1.597838132,-1.091349974,1.135409956,1.303710961,-1.846278987,-0.764391116,1,0,0,0,0,0,0,1,0
221209,0.139246712,0.548084069,-0.328364751,0.245789106,0.806998616,1.944525079,-1.597838132,-1.091349974,1.135409956,1.303710961,-1.846278987,-0.764391116,0.779642893,1.515349828,-0.954390539,-0.756184152,0,0,0,0,0,0,0,0,0
221216,0.806998616,1.944525079,-1.597838132,-1.091349974,1.135409956,1.303710961,-1.846278987,-0.764391116,0.779642893,1.515349828,-0.954390539,-0.756184152,0.515803128,1.093155095,-0.718576424,-0.200400253,0,0,0,0,0,0,0,0,0
221223,1.135409956,1.303710961,-1.846278987,-0.764391116,0.779642893,1.515349828,-0.954390539,-0.756184152,0.515803128,1.093155095,-0.718576424,-0.200400253,-0.414203355,-0.698858967,0.106236811,1.229133269,0,0,0,0,0,0,0,0,0
221230,0.779642893,1.515349828,-0.954390539,-0.756184152,0.515803128,1.093155095,-0.718576424,-0.200400253,-0.414203355,-0.698858967,0.106236811,1.229133269,0.377071783,0.47904058,-1.776229483,0.417022139,1,0,0,0,0,0,0,1,0
230106,0.515803128,1.093155095,-0.718576424,-0.200400253,-0.414203355,-0.698858967,0.106236811,1.229133269,0.377071783,0.47904058,-1.776229483,0.417022139,-0.092761105,1.124429378,-0.38187719,-0.284153358,0,0,0,0,0,0,0,0,0
230113,-0.414203355,-0.698858967,0.106236811,1.229133269,0.377071783,0.47904058,-1.776229483,0.417022139,-0.092761105,1.124429378,-0.38187719,-0.284153358,-0.271608936,1.214716371,-0.134724159,-0.226054129,0,0,0,0,0,0,0,0,0
230120,0.377071783,0.47904058,-1.776229483,0.417022139,-0.092761105,1.124429378,-0.38187719,-0.284153358,-0.271608936,1.214716371,-0.134724159,-0.226054129,-0.249182642,0.906297231,-0.224020462,0.305253464,0,0,0,0,0,0,0,0,0
230203,-0.092761105,1.124429378,-0.38187719,-0.284153358,-0.271608936,1.214716371,-0.134724159,-0.226054129,-0.249182642,0.906297231,-0.224020462,0.305253464,-0.849859538,0.233194631,1.119334215,0.765758134,0,0,0,0,0,0,0,0,0
230210,-0.271608936,1.214716371,-0.134724159,-0.226054129,-0.249182642,0.906297231,-0.224020462,0.305253464,-0.849859538,0.233194631,1.119334215,0.765758134,-0.176780039,0.703467358,-0.080179067,0.106673108,1,0,0,0,0,0,0,1,0
230217,-0.249182642,0.906297231,-0.224020462,0.305253464,-0.849859538,0.233194631,1.119334215,0.765758134,-0.176780039,0.703467358,-0.080179067,0.106673108,-0.167809739,0.433931497,-0.183967874,0.421809848,0,0,0,0,0,0,0,0,0
230224,-0.849859538,0.233194631,1.119334215,0.765758134,-0.176780039,0.703467358,-0.080179067,0.106673108,-0.167809739,0.433931497,-0.183967874,0.421809848,0.488601044,1.226211923,-1.726203671,-0.867651081,1,0,0,0,0,0,0,1,0
230303,-0.176780039,0.703467358,-0.080179067,0.106673108,-0.167809739,0.433931497,-0.183967874,0.421809848,0.488601044,1.226211923,-1.726203671,-0.867651081,0.554429002,1.465896185,-0.909609106,-0.882775399,0,0,0,0,0,0,0,0,0
230310,-0.167809739,0.433931497,-0.183967874,0.421809848,0.488601044,1.226211923,-1.726203671,-0.867651081,0.554429002,1.465896185,-0.909609106,-0.882775399,0.384262429,1.105167473,-0.847722509,-0.804932519,0,0,0,0,0,0,0,0,0
230316,0.488601044,1.226211923,-1.726203671,-0.867651081,0.554429002,1.465896185,-0.909609106,-0.882775399,0.384262429,1.105167473,-0.847722509,-0.804932519,0.373510336,0.486107146,-1.238140013,0.009296335,0,0,0,0,0,0,0,0,0
