time,feature_0,feature_1
150302,2.939419443,-0.13337944
150303,3.147474022,1.536931563
150304,3.153190761,-0.236953593
150305,3.571389446,1.566554967
150306,3.807111132,1.930696731
150309,4.043382468,0.702097013
150310,3.990223331,0.700737098
150311,3.482185666,-2.989157166
150312,3.497807268,-0.267261427
150313,3.7676277,1.072436728
150316,4.356208471,2.362627537
150318,3.96964625,-1.551906932
150319,3.537858867,-1.112343212
150320,3.053554107,-2.729626072
150323,3.155254018,-0.132100851
150325,2.985849194,-1.070463302
150326,3.406397477,1.521844151
150327,3.558563581,1.92864726
150330,3.664892216,0.330970461
150331,3.695273229,0.610175898
150401,2.908780501,-3.704438842
150402,2.694164557,-1.825421864
150403,2.483036046,-1.329202537
150407,2.117509939,-1.655166172
150408,2.040103045,-0.953764458
150409,1.786954984,-1.16289433
150410,1.735575028,-0.403554113
150414,1.712879863,-0.244485731
150415,1.449669579,-1.322221889
150416,1.441153622,-0.315888925
150417,1.442243008,0.122643311
150420,0.455995624,-4.3572358
150421,-0.035952928,-4.348610027
150422,0.150743884,0.766282711
150423,0.257657439,1.10672912
150427,-0.334704603,-3.624128884
150428,-0.389439141,-0.760617344
150429,-0.228579643,1.120827121
150430,0.093289427,9.786576673
150504,-0.67306874,-10.83880836
150505,-0.414043366,0.973647884
150506,-0.171669096,1.675958776
150507,-0.328415438,-0.592925318
150508,-0.560178863,-1.191290283
150511,-0.812467941,-2.07314228
150512,-1.189941362,-2.398015495
150513,-1.521227555,-2.400488529
150514,-1.738621488,-2.36524653
150515,-1.739258998,-0.221229585
150518,-1.485987599,1.606890451
150519,-1.285286641,2.035581984
150520,-1.395783428,-0.624938777
150521,-1.263913958,0.739984982
150522,-1.315346705,0.180825873
150525,-1.134157821,0.626846174
150526,-0.926715878,1.830857283
150527,-1.00731747,-0.323283371
150528,-0.823649527,0.985158093
150529,-0.823874994,0.378005244
150601,-0.932654779,0.794259898
150602,-1.072406402,-0.693313081
150603,-0.912753537,1.08759505
150604,-0.72025761,1.602423942
150605,-1.053256805,-2.071417206
150608,-1.117246869,-0.951575149
150609,-1.062421114,0.263587518
150610,-0.8928508,1.146090687
150611,-0.837682692,0.897875811
150612,-0.834959811,0.175568533
150615,-0.52894636,1.18692198
150616,-0.493674772,0.882834534
150617,-0.329772613,1.07555652
150618,-0.415038292,0.176812507
150619,-0.391752128,-0.386103453
150623,-0.174493156,1.222637648
150624,-0.049767918,1.691125892
150625,-0.512823623,-3.406710911
150626,-0.52801469,-0.406773315
150629,-0.82513679,-2.101451765
150630,-0.912251807,1.336809303
150701,-0.838921943,-1.765756058
150702,-0.64095219,1.437819213
150703,-0.61521415,1.032138301
150706,-0.914900734,-2.200674019
150707,-0.95172135,-0.312243021
150708,-0.791993812,0.121535879
150709,-0.740020139,0.855161203
150710,-0.713214901,0.596226481
150713,-0.64828657,0.242124984
150714,-0.278810719,2.102804441
150715,-0.3208743,0.515734108
150716,-0.586807826,-2.033789257
150720,-0.692016662,-0.732148444
150721,-0.476747639,1.350133107
150722,-0.367604421,0.870580289
150723,-0.380494365,0.174118916
150724,-0.402346713,-0.294139449
150727,-0.39059137,0.180024437
150729,-0.590400974,-1.545507422
150730,-0.514629293,0.493397531
150731,-0.385686049,1.000858793
150803,-0.490259113,-0.771668039
150804,-0.495640025,-0.100213217
150805,-0.558086891,-0.402667219
150806,-0.751537304,-0.934061112
150807,-0.654577094,0.233855469
150810,-0.599849427,0.492414194
150811,-0.352973076,1.751471801
150812,-0.397430642,0.091807285
150813,-0.410804857,-0.493165064
150814,-0.393343393,0.725455562
150817,-0.267568525,0.36505021
150818,-0.268371303,0.135518632
150820,-0.185777207,0.342576949
150824,-0.269948044,-0.522237133
150825,-0.288527046,-0.181530669
150827,-0.956421165,-4.302199676
150828,-0.852454003,0.383260972
150831,-0.744044168,2.928553857
150901,-0.903924912,-2.884073986
150902,-0.760497422,0.56823919
150906,-0.813617895,0.149296709
150908,-0.688210227,0.667563901
150909,-0.702040109,-0.043270254
150910,-0.666779687,0.273525434
150914,-0.766822167,-0.852181562
150915,-0.738974931,0.350909724
150917,-0.658212333,0.868529765
150918,-0.710500436,-0.770025571
150922,-0.668987019,0.43604134
150923,-0.657824868,0.244237378
150924,-0.659811874,-0.108102196
150925,-0.676577087,-0.150352813
150928,-0.681653937,-0.091364187
150929,-0.72535621,-0.334119856
150930,-0.70707756,0.158295008
151008,-0.717422734,-0.182077367
151009,-0.698700517,0.192369849
151010,-0.713675076,-0.182123367
151012,-0.7844629,-0.665008257
151013,-0.852025271,-0.113976982
151014,-0.932140819,-0.829096838
151015,-0.843176997,0.864704208
151016,-0.849703935,-0.197580961
151019,-0.871996824,-0.12586122
151020,-0.91595146,-0.434655516
151021,-0.942035659,-0.137809828
151022,-0.943724387,-0.050728595
151023,-0.963286631,-0.289607283
151026,-1.34623373,-2.373657811
151027,-1.468829371,-1.089770221
151028,-1.384851287,0.326553694
151029,-1.273547949,1.032102337
151030,-1.268094769,0.261988729
151102,-1.181894254,0.580059112
151103,-1.162843996,-1.114061663
151104,-1.066416834,0.830113081
151105,-1.119544665,-0.240367112
151106,-1.135673325,-0.3060503
151109,-0.937850553,1.252585956
151110,-0.942520755,0.170656011
151111,-0.998025223,-0.401560189
151112,-0.949053243,0.378842233
151113,-0.966187753,-0.239353135
151116,-0.955191537,0.159413798
151117,-0.968276264,-0.030011541
151118,-0.935754562,0.290060104
151119,-0.939482938,-0.059215491
151120,-1.087949343,-0.821366846
151123,-1.026576983,0.184840359
151124,-1.049328491,-0.214075515
151125,-1.043715049,0.108680042
151126,-1.061212204,-0.137966381
151127,-1.061853705,0.041265019
151130,-1.050487706,0.270611626
151201,-1.101457957,-0.6618286
151202,-1.134711054,-0.185605117
151203,-1.146999667,1.514659466
151204,-1.307488347,-2.765462586
151207,-1.26494247,0.253162868
151208,-1.285370977,-0.247917909
151209,-1.291110432,0.023531984
151210,-1.287991785,0.002310419
151211,-1.295825225,-0.000619612
151214,-1.230135313,0.546420003
151215,-1.221479001,0.175858965
151216,-1.233397754,0.04678749
151217,-1.235507692,-0.123930939
151218,-1.283779581,-0.237647674
151222,-1.300189807,-0.256445161
151223,-1.281557156,0.241097115
151225,-1.373199642,-0.698658678
151228,-1.346818042,-0.082316988
151229,-1.329048185,0.161192348
151230,-1.267154214,0.722908066
151231,-1.260283199,0.447757048
160104,-1.18921002,0.29758519
160105,-1.184329942,0.01921274
160106,-1.21939131,-0.191926223
160108,-1.433657116,-1.657305878
160111,-1.514122474,-0.622783162
160112,-1.616610944,-0.587285874
160113,-1.655233189,-0.545392965
160114,-1.592454717,0.294427428
160115,-1.556096831,0.490074567
160118,-1.461107307,0.728207743
160119,-1.441678808,0.182363146
160120,-1.348416206,0.880676888
160121,-1.347673937,-0.106122188
160125,-1.199555414,1.009418748
160126,-1.263712297,-0.401988807
160127,-1.130070059,1.015475186
160128,-1.170797058,-0.165042425
160129,-1.392630387,-1.398057159
160201,-1.369990942,-0.036284326
160202,-1.223342389,0.807735027
160203,-1.2375692,0.438036842
160204,-1.32148415,-0.771485602
160205,-1.355126751,-0.541178391
160214,-1.384764062,-0.060641718
160215,-1.368689087,0.201497741
160216,-1.301835309,0.404074107
160217,-1.243593777,0.552529619
160218,-1.341326203,-0.498344083
160219,-1.361522895,-0.495894834
160222,-1.335916579,0.341009634
160223,-1.335287738,-0.015338906
160224,-1.27814334,0.420839192
160225,-1.265907872,0.219287699
160226,-1.294999497,-0.084683609
160229,-1.296200213,-0.166137874
160301,-1.409379037,-1.010605031
160302,-1.337274542,0.545029615
160303,-1.330790505,0.200412462
160304,-1.337046381,-0.048675694
160307,-1.322797553,0.269804505
160308,-1.312112323,0.017752302
160309,-1.353001964,-0.193411726
160310,-1.37756219,-0.305967998
160311,-1.404507223,-0.032924943
160314,-1.412487976,-0.15481839
160315,-1.40351874,0.089128135
160316,-1.432504002,0.119956211
160317,-1.451793661,-0.46214638
160318,-1.445964629,0.099143198
160321,-1.416091095,0.20902463
160322,-1.403934571,0.174731562
160323,-1.404047555,-0.045184641
160324,-1.39747873,0.143909789
160325,-1.376232882,0.155609927
160328,-1.304903221,0.491902088
160329,-1.310510046,0.081150215
160330,-1.316564889,-0.114900953
160331,-1.311627718,-0.045715936
160401,-1.309913494,-0.006473531
160405,-1.284618956,0.328999885
160406,-1.264675866,0.15269589
160407,-1.18156552,0.572148274
160408,-1.163959896,0.662951224
160411,-1.189907546,-0.432621541
160412,-1.134325871,0.330726889
160413,-0.945608693,1.12292958
160414,-0.862526193,0.469607328
160415,-0.939212124,0.050959615
160418,-0.941686197,-0.307583344
160419,-0.876103748,0.422090959
160420,-0.630314609,1.716016407
160421,-0.554150631,0.955698498
160422,-0.496038832,-0.030871689
160425,-0.03880567,3.109673204
160426,-0.129085301,-0.033493861
160427,-0.134159651,-0.704905504
160428,0.008205512,1.371964555
160429,0.123754612,0.964134556
160503,-0.398350926,1.192367493
160504,-0.515392592,-1.014662108
160505,-0.491066611,0.102614428
160509,-0.604011255,-0.860223245
160510,-0.572923443,0.076261233
160511,-0.474196952,0.778114229
160512,-0.499650037,-0.11655539
160513,-0.42243995,0.53446728
160516,-0.285051341,0.801484479
160517,-0.304399933,0.109288906
160518,-0.192887406,0.65695232
160519,-0.166782251,0.300453578
160520,-0.252153493,-0.512339715
160523,-0.243367442,0.075351214
160524,-0.27710947,-0.431675412
160525,-0.291868133,-0.111099672
160526,-0.207367598,0.711782145
160527,-0.220001441,-0.059782781
160530,-0.178942116,0.157912845
160531,-0.191757492,0.028692025
160601,-0.186193054,-0.019756235
160602,-0.172110847,0.213936263
160603,-0.174912387,0.009677611
160606,-0.204695184,-0.349021189
160607,-0.221302296,-0.218666931
160608,-0.205880688,0.142405679
160612,-0.22817603,-0.278147553
160613,-0.276294034,-0.051333538
160614,-0.448331087,-0.924116102
160615,-0.453739686,-0.467277079
160616,-0.495369408,-0.033358777
160617,-0.48029156,-0.307314878
160620,-0.45767916,0.332531368
160621,-0.455620605,0.076697754
160622,-0.505571663,-0.676584201
160623,-0.530041092,9.58E-05
160624,-0.741064162,-0.800346755
160627,-0.847947262,-1.192233452
160628,-0.778013201,0.240996818
160629,-0.809835402,0.257826092
160630,-0.705785534,2.159762294
160701,-0.89412778,-2.724398693
160704,-0.828636965,0.147241356
160705,-0.820169748,0.276110233
160706,-0.859772271,-0.37378878
160707,-0.862401271,-0.142915956
160708,-0.889813983,-0.157332187
160711,-0.856131073,0.229009837
160712,-0.819304156,0.317171829
160713,-0.791720655,0.278232207
160714,-0.77793804,0.01997422
160715,-0.804929929,-0.03680452
160718,-0.841586768,-0.293557177
160719,-0.840091182,-0.134212597
160720,-0.854586804,-0.203358563
160721,-0.869931776,-0.056730374
160722,-0.856841668,0.237504159
160725,-0.805006562,0.377124345
160726,-0.806964019,0.06327394
160727,-0.787036112,0.105885638
160728,-0.828009659,-0.067919169
160729,-0.817621421,-0.068152434
160801,-0.803479971,0.100638159
160802,-0.810791446,-0.013997094
160803,-0.814964235,-0.07700841
160804,-0.841266224,-0.122698678
160805,-0.857733459,-0.174508138
160808,-0.845910706,0.190904725
160809,-0.852044524,-0.082581746
160810,-0.841713158,0.038059197
160811,-0.824319141,0.135654936
160812,-0.835759806,-0.065450316
160815,-0.892205628,-0.352310073
160816,-0.863259007,0.104860915
160817,-0.798189378,1.422672334
160818,-0.87287532,-1.186520678
160819,-0.803044301,0.402999364
160822,-0.784648685,0.088722354
160823,-0.645023439,0.68701584
160824,-0.528749581,1.327178824
160825,-0.497495707,0.305278316
160826,-0.510524008,-0.047030749
160829,-0.493466997,0.038499948
160830,-0.461483089,0.143194175
160831,-0.501584375,-0.226459452
160901,-0.544685182,-0.40673601
160902,-0.606646212,-0.402880688
160905,-0.558592219,0.244167702
160906,-0.556454938,0.05625344
160907,-0.539032936,0.122980103
160908,-0.528775651,0.000100171
160909,-0.559919907,-0.303161835
160912,-0.533756452,0.380622663
160913,-0.544873242,-0.116575298
160914,-0.514763058,0.172746881
160918,-0.534930483,0.178179957
160919,-0.517505093,0.11375827
160920,-0.500512231,0.035838831
160921,-0.395315937,0.779198544
160922,-0.463520914,-0.381013952
160923,-0.48350977,-0.330638359
160926,-0.470344733,0.032670168
160927,-0.45723345,0.118209469
160928,-0.439208149,0.280672326
160929,-0.419145877,0.405841144
160930,-0.441409877,-0.818037987
161010,-0.429550069,0.27003039
161011,-0.415587601,0.282658779
161012,-0.393397937,0.23740055
161013,-0.385248335,-0.031506502
161014,-0.399296514,-0.121654557
161017,-0.363025273,0.242244036
161018,-0.304159216,0.349996001
161019,-0.296829658,0.236777385
161020,-0.328830153,-0.06969142
161021,-0.196480575,0.63634207
161024,-0.03195349,1.201033074
161025,-0.028583979,0.287901341
161026,0.125693715,0.813626792
161027,0.22250727,0.579457557
161028,0.227686366,-0.005585838
161031,0.474675801,0.940311199
161101,0.389208898,0.101989026
161102,0.229372736,-0.914799554
161103,0.183991719,-0.578954258
161104,0.259120651,0.684233432
161107,0.311756956,-0.183900426
161108,0.354158092,0.549314809
161109,0.329997518,-0.177988077
161110,0.624322013,1.498634562
161111,0.7358526,0.941461354
161114,0.942405486,1.002936374
161115,1.022079993,1.329003572
161116,1.183049056,0.031346387
161117,1.469960374,1.919093171
161118,1.376985797,-0.148786088
161121,1.331507193,-0.374588052
161122,1.179067085,-0.822064338
161123,1.148984751,0.014890995
161124,1.298348266,0.652666918
161125,1.440781238,1.116334335
161128,1.437888994,-0.342417166
161129,1.985908661,2.275139661
161130,2.060150908,2.089108948
161201,2.535531606,1.169086293
161202,2.409717497,0.044870492
161205,2.369462969,-0.464193554
161206,2.29139583,-0.082591401
161207,2.192845512,-0.857500496
161208,2.060935879,-0.920569302
161209,2.16483907,0.277390403
161212,2.524447665,1.807490234
161213,2.619058842,0.756185774
161214,2.686363933,0.059833122
161215,3.313101243,3.524043277
161216,3.077272944,-0.561200138
161219,3.442412996,1.039607197
161220,3.449714357,0.677530335
161221,2.982746168,-2.099311105
161222,2.654072268,-1.765068791
161223,2.731528636,-0.086025294
161226,2.828190245,0.52982443
161227,2.939278175,0.461788975
161228,2.941899351,0.124567415
161229,2.78455641,-1.068167211
161230,2.770687611,-0.413992277
170103,2.950048048,0.704832895
170104,2.944784341,-0.114779064
170105,2.942916097,0.298878466
170106,2.721895344,-1.441601712
170109,2.251969641,-1.156122754
170110,2.097933039,-2.230145371
170111,2.233495311,0.613289401
170112,2.087043369,-0.63387774
170113,2.010586816,-0.629577961
170116,2.40986573,1.450067887
170117,2.304610022,0.809189317
170118,2.308279648,-0.680861194
170119,2.201094464,-0.290535243
170120,1.975909844,-1.500849132
170122,1.983054212,0.152736978
170123,1.938721278,-0.37358226
170124,2.148714322,0.6064726
170125,2.544120348,2.2464331
170126,2.60612936,0.809418312
170203,3.105539318,4.073158306
170206,3.013426093,-0.499137981
170207,2.910940209,-0.258091374
170208,2.864782504,-0.70232955
170209,2.837570113,0.177634515
170210,2.889321199,0.082841106
170213,2.846949304,-0.128481042
170214,2.85103155,-0.099589666
170215,2.955610376,0.595845843
170216,2.779045216,-0.848385366
170217,2.82168827,-0.084924559
170220,2.748053901,-0.363732447
170221,2.919342811,0.678922372
170222,2.917302777,0.358435599
170223,2.905577731,-0.324729863
170224,2.990492481,0.437783808
170227,2.882819418,-0.513046727
170228,2.894699565,-0.019092141
170301,3.004034614,0.439619347
170302,3.126551142,0.684040508
170303,3.114842832,-0.066663929
170306,3.119785573,0.039242701
170307,3.174524472,0.272630035
170308,3.501802584,0.962430252
170309,3.567288929,0.843716521
170310,3.513917925,-0.038617745
170313,3.325606375,-0.787968575
170314,3.26951211,-0.630016402
170315,3.161629333,-0.35628032
170316,3.489098961,1.026157549
170317,3.594010695,1.064735059
170320,3.794418591,0.643602623
170321,4.138638975,1.72876064
170323,3.877339246,-0.725468963
170324,3.714850292,-0.968438529
170327,3.685994643,-0.198244331
170328,3.567041458,-0.899389757
170329,3.754110666,0.878641437
170330,3.777447865,0.365611796
170331,3.810436519,0.016048659
170401,3.728737174,-0.075885821
170405,3.638045952,-0.826273724
170406,3.700315578,0.231410096
170407,3.6014574,-0.535140614
170410,3.622936692,0.034705525
170411,3.633312901,0.122828837
170412,3.661054315,-0.17549572
170413,3.703012428,0.263120303
170414,3.772765865,0.100817235
170417,3.919026182,0.603502498
170418,3.913719417,0.360225075
170419,3.92391531,-0.20851248
170420,3.97376127,0.290758812
170421,3.980081643,-0.137903264
170424,3.985560257,0.18210603
170426,3.859230712,-0.244861769
170427,3.943090138,0.31164279
170428,4.086796002,0.59632155
170502,4.211912466,1.308263484
170503,4.411132784,1.306788091
170504,4.590222739,0.297077511
170505,4.469135,0.39149629
170509,4.597853904,0.336118333
170510,4.722724777,0.682742626
170511,4.556019183,-0.311404362
170512,4.576799564,-0.378614261
170515,4.338608585,-0.74142966
170516,4.328132116,-0.462272456
170517,4.263964675,0.03123689
170518,4.174009465,-0.813289643
170519,4.254870326,0.22257228
170522,4.25168526,0.106954086
170523,3.985728151,-0.934733552
170524,3.976621725,-0.420052283
170525,3.990166702,-0.2256017
170526,3.994033793,0.181710106
170601,3.64299166,-2.849497538
170602,3.7744581,-0.047554122
170605,3.732480506,-0.101496653
170606,3.813277798,0.111580585
170607,3.798585573,0.317374256
170608,3.836043199,-0.243377417
170609,3.760918125,0.039907661
170612,3.675252235,-0.694620131
170613,3.671003744,-0.247582282
170614,3.600918019,-0.016118824
170615,3.638460458,-0.271240434
170616,3.682284582,0.324794127
170619,3.398705719,-0.807220926
170620,3.415839528,-0.549332767
170621,3.51711485,0.237908612
170622,3.487781696,0.027043518
170623,3.31941409,-0.650350301
170626,3.003337799,-1.223446894
170627,2.951061101,-0.938681965
170628,3.110006078,0.418916699
170629,3.143699981,0.536368661
170630,3.392269784,1.744345632
170703,3.403380748,-0.682417831
170704,3.314728969,-0.216064887
170705,3.070850559,-1.040402671
170706,3.076154279,-0.447965031
170707,3.176622644,0.390117336
170710,3.236272303,0.041602976
170711,3.231366999,0.394563618
170712,3.113588997,-0.62260917
170713,3.016823436,-0.587847663
170714,2.994223656,-0.11256611
170717,2.945926203,-0.553122723
170718,3.045044598,0.621745557
170719,3.049979953,-0.019007922
170720,2.970731595,-0.29638184
170721,2.983113326,-0.127056044
170724,2.89765025,-0.307147503
170725,2.941438646,0.056710128
170726,3.030760888,0.395789447
170727,2.969360714,-0.243465764
170728,2.960183549,-0.163840621
170731,3.057485012,0.55141079
170801,3.168087013,0.343049156
170802,3.143760454,-0.064881327
170803,3.096704231,-0.271573208
170804,3.030107056,-0.328666891
170807,3.152681265,0.456746281
170808,3.176732393,0.225389829
170809,3.194875335,0.003470238
170810,3.138304537,-0.277183066
170811,3.072401716,-0.334103733
170814,3.08174364,0.013225781
170815,3.154509675,0.118269856
170816,3.255080288,0.395300106
170817,3.294420118,0.40839665
170818,3.21757607,-0.462917972
170821,3.272488157,0.17012481
170822,3.329712257,0.334011072
170823,3.345900686,-0.070824835
170824,3.37922722,0.259479087
170825,3.371870549,-0.122855726
170828,3.581122937,0.493836389
170829,3.621431498,0.761048926
170830,3.599035172,-0.080795882
170831,3.559721568,-0.327470787
170901,3.599684893,0.013474961
170904,3.73764575,0.594184633
170905,3.783599461,0.264276764
170906,3.609550019,-0.585142321
170907,3.393788079,-0.911586246
170908,3.244050139,-1.039797404
170911,3.370003984,0.264392628
170912,3.375799808,0.05093518
170913,3.47839108,0.323356977
170914,3.398535987,-0.069120297
170915,3.358121928,-0.46643435
