time,feature_0,feature_1
200824,-0.698760705,-0.311759744
200825,-0.565166159,1.03089692
200826,-0.553387527,0.103839291
200827,-0.525615275,0.150866222
200828,-0.478987621,0.618418873
200831,-0.561055012,-0.41950084
200901,-0.448081923,0.232661839
200902,-0.2995768,0.934036727
200903,-0.308337701,0.525444104
200904,-0.297669084,-0.317313364
200907,-0.219980857,0.716442006
200908,-0.317987426,-0.657994769
200909,-0.45903845,-0.785231865
200910,-0.559519687,-0.817901556
200911,-0.481444025,0.267175649
200914,-0.426113281,0.60447734
200915,-0.707374711,-1.4628792
200916,-0.804719076,-1.665085092
200917,-0.676728827,0.776790128
200918,-0.77431091,0.108284714
200921,-0.849550943,-0.665246113
200922,-0.827019852,0.011948773
200923,-0.797204414,0.152412349
200924,-0.847730317,-0.231574442
200925,-0.740946495,0.422413427
200928,-0.798798663,0.054542769
200929,-0.720288721,0.205051136
200930,-0.630972292,0.824866893
201009,-0.498679924,0.93779471
201012,-0.493938281,0.174828811
201013,-0.533222329,-0.32431975
201014,-0.454299297,0.503510907
201015,-0.410326233,0.269831479
201016,-0.419453011,0.029180573
201019,-0.517808959,-0.26989
201020,-0.506041666,-0.207547713
201021,-0.576290841,-0.35991691
201022,-0.631543768,-0.550833975
201023,-0.554658162,0.244812725
201026,-0.490440808,0.327256992
201027,-0.556634422,0.254155928
201028,-0.611741558,-0.774038643
201029,-0.571810618,0.169058887
201030,-0.584165867,0.177266903
201102,-0.65642929,-0.541389231
201103,-0.686744075,-0.604362108
201104,-0.705469395,0.013361251
201105,-0.656076288,0.032553747
201106,-0.54945938,0.636851925
201109,-0.426165941,1.05603069
201110,-0.431815101,0.211728723
201111,-0.3133969,0.443798079
201112,-0.15011968,0.844148537
201113,-0.07081293,1.276755482
201116,-0.15298662,-0.726306925
201117,-0.102013427,0.065074244
201118,0.056449594,1.170378311
201119,0.310829451,1.28774602
201120,0.229605715,0.31793152
201123,-0.041850754,-1.808684037
201124,0.223239333,0.962297578
201125,0.081290789,-0.113517723
201126,0.114176389,-0.385922451
201127,0.110138523,0.0980825
201130,-0.148031361,-1.365521864
201201,-0.105865071,-0.092919581
201202,0.07132091,1.07033223
201203,0.10439808,0.438967875
201204,0.074034864,-0.142891331
201207,0.028129824,-0.003359464
201208,-0.094599171,-0.889941403
201209,-0.096969488,-0.188264856
201210,-0.187397745,-0.740049154
201211,-0.071143629,0.755400532
201214,-0.155905225,-0.019928544
201215,-0.311398262,-1.194940868
201216,-0.375587786,-0.661265502
201217,-0.267799393,0.520627585
201218,-0.265317556,0.522290207
201221,-0.406010573,-1.02188376
201222,-0.555110313,-1.128619972
201223,-0.572717817,-0.456305942
201224,-0.505384678,0.54374986
201225,-0.5757665,-0.024366681
201228,-0.543140875,-0.336619591
201229,-0.527994512,0.246190174
201230,-0.62998696,-0.455900147
201231,-0.518497303,2.53128946
210104,-0.525229372,-1.946903608
210105,-0.696121389,-0.585714272
210106,-0.700775012,-0.666680664
210107,-0.785230405,-0.467976802
210108,-0.729433785,0.190730501
210111,-0.680708322,0.634113886
210112,-0.782684275,-0.364012762
210113,-0.906087408,-0.994674534
210114,-0.84885684,-0.428423411
210115,-0.660131748,1.418201153
210118,-0.47594065,1.098353082
210119,-0.48983289,0.407816252
210120,-0.566246153,-0.205181223
210121,-0.655952269,-0.57004611
210122,-0.605936956,0.25958653
210125,-0.51803749,0.296813825
210126,-0.252259321,1.971808252
210127,-0.213732839,0.666716244
210128,-0.023790205,0.690382416
210129,-0.055055503,0.167828824
210201,-0.164307707,2.575315154
210202,-0.21311544,-0.489651683
210203,0.049744983,1.162169861
210204,0.175635661,1.365232952
210205,0.177634671,0.208885749
210208,0.241389454,0.215277972
210209,0.175321271,-0.207370015
210210,0.259055435,0.32947404
210218,0.355752516,1.051678607
210219,0.172641529,-1.208583481
210220,0.156876285,-0.22280282
210222,0.208445093,0.31470571
210223,0.145049418,-0.300061108
210224,0.09567904,-0.563602231
210225,0.136014789,0.38882045
210226,0.161112301,-0.08319805
210301,0.05093173,-0.126798929
210302,0.028659328,-0.439212333
210303,0.031374615,0.065213055
210304,0.096372549,0.436510969
210305,-0.044912014,-0.519136688
210308,-0.058803139,-0.367008706
210309,0.014367021,0.379175684
210310,-0.048138333,-0.200618549
210311,0.014404169,0.171555134
210312,0.034619562,0.07311616
210315,0.118305377,0.665971719
210316,0.073522345,-0.233968241
210317,0.008733291,-0.472693517
210318,0.050561873,0.27889156
210330,-0.250579157,-2.072749951
210331,-0.217882848,1.360230616
210401,-0.283158519,-1.414297627
210402,-0.278517101,-0.16008446
210406,-0.213932797,0.464392297
210407,-0.191822349,0.182780478
210408,-0.195378456,0.007185023
210409,-0.271795904,-0.3960988
210412,-0.326712092,-0.468214065
210413,-0.535710504,-1.238322879
210414,-0.531455533,-0.044301043
210415,-0.47077385,0.180063622
210416,-0.458128647,0.312585436
210419,-0.521044515,-0.355995271
210420,-0.568407856,-0.423917857
210421,-0.572627501,-0.105506119
210422,-0.554124871,0.134547242
210423,-0.524285736,-0.039095098
210425,-0.405140514,0.959154492
210426,-0.387348104,0.13621186
210427,-0.409253801,-0.196450877
210428,-0.461695825,-0.13572378
210429,-0.458198073,-0.149883801
210430,-0.472009801,0.395405857
210506,-0.543521078,-0.756741217
210507,-0.586896445,-0.408386625
210508,-0.63256514,-0.281524416
210510,-0.707825147,-0.239624775
210511,-0.743418264,-0.525061804
210512,-0.694288787,0.058687708
210513,-0.596618646,1.026190805
210514,-0.651753733,-0.460458101
210517,-0.530568325,0.718671811
210518,-0.58704123,-0.158259239
210519,-0.663851564,-0.54362727
210520,-0.74084456,-0.44562188
210521,-0.786590005,-0.431039276
210524,-0.721185965,0.344685095
210525,-0.71569742,0.289058949
210526,-0.76398834,-0.571615666
210527,-0.683157208,0.495220679
210528,-0.617221759,0.590222663
210531,-0.606689794,0.175111302
210601,-0.661891519,-0.466415313
210602,-0.614614476,0.110990602
210603,-0.684056982,-0.268632135
210604,-0.526767084,0.670154614
210607,-0.414777862,1.164069607
210608,-0.420307087,-0.072777986
210609,-0.422535198,0.203041305
210610,-0.470173164,-0.520386525
210611,-0.389074491,0.500054435
210615,-0.388686485,0.166371804
210617,-0.342561073,0.176381474
210618,-0.377184485,-0.039895067
210621,-0.497136437,-0.679501696
210622,-0.501020908,-0.085937454
210623,-0.541058632,-0.318258908
210624,-0.589683366,-0.480608526
210625,-0.607491189,-0.018651171
210628,-0.528916548,0.013980459
210629,-0.509989038,0.652805839
210630,-0.531464007,0.016817911
210701,-0.572039094,-0.624043974
210702,-0.645424268,-0.292725833
210705,-0.670776187,-0.150235934
210706,-0.638468973,0.018173244
210707,-0.690227294,-0.000905031
210708,-0.927219759,-1.802406603
210709,-0.857511029,0.452247527
210712,-1.089418408,-1.405559318
210714,-1.156653718,-0.852979209
210715,-1.016727163,0.938499211
210716,-1.097760725,-0.269302396
210719,-1.075738456,-0.076379444
210720,-1.068789483,0.014818888
210721,-1.069603588,0.073797187
210722,-1.036913299,0.258911071
210723,-1.073205941,-0.23751288
210726,-1.120578218,-0.358599178
210727,-0.972247741,0.898942879
210728,-0.943279366,0.393388527
210729,-1.084310144,-0.662390937
210730,-1.2041426,-0.914144799
210802,-1.260994873,-2.281729178
210803,-1.260665822,0.134316735
210804,-1.286702075,-0.240536019
210805,-1.395643009,-0.770007869
210806,-1.335989489,0.170223485
210809,-1.140116633,1.300583778
210810,-1.165921543,0.350047528
210811,-1.178437736,-0.227252179
210812,-1.242644343,-0.36132756
210813,-1.211713577,0.106355041
210816,-1.152625905,0.302858157
210818,-1.29643855,-0.754277179
210819,-1.311921351,-0.244418179
210820,-1.280720718,0.150399262
210823,-1.22592086,0.475445836
210824,-1.286882255,-0.045505898
210825,-1.28903075,-0.447662005
210826,-1.207020463,0.584305981
210827,-1.281860359,-0.363110927
210830,-1.323484315,-0.271288291
210831,-1.309425709,0.495570724
210901,-1.419375282,-1.08025213
210902,-1.370108982,0.094683955
210903,-1.369440016,0.048874519
210906,-1.320329273,0.298039528
210907,-1.228383022,0.590048156
210908,-1.182654682,0.512594545
210910,-1.187261726,-0.037369927
210913,-1.081195682,0.315951153
210914,-1.070878501,0.724071262
210915,-1.048634621,-0.352606968
210916,-1.052427199,0.37189804
210917,-1.088384617,-0.287476862
210922,-1.198834913,-0.653215954
210923,-1.248546498,-0.420804773
210924,-1.209096566,0.040456545
210926,-1.229083392,-0.016216511
210927,-1.217678522,-0.073315985
210928,-1.158035977,0.585905865
210929,-1.122870322,0.280292305
210930,-1.20822216,-0.469613725
211008,-1.101110668,0.546453972
211011,-1.002891678,0.816688605
211012,-1.032823889,-0.061718946
211013,-1.065237531,-0.134673374
211014,-1.064258813,-0.231936438
211015,-1.04310398,0.235551936
211018,-0.870214489,0.946566562
211019,-0.891687808,0.662043715
211020,-0.94011853,-0.807978277
211021,-1.01777781,-0.47971063
211022,-0.996558601,-0.094311116
211025,-0.96703532,0.309564561
211026,-1.002212479,-0.1230919
211027,-0.951643474,0.142032835
211028,-0.995145137,0.057731766
211029,-0.98938129,-0.123144312
211117,-1.219302702,0.353372165
211118,-1.241201439,-0.180596321
211119,-1.200818984,0.205400809
211122,-1.254331168,-0.312077887
211123,-1.244997333,0.140163175
211124,-1.311960495,-0.300283798
211125,-1.29018028,-0.075967036
211126,-1.37204533,-0.524705571
211129,-1.335847761,0.279526284
211130,-1.304695605,0.705326335
211201,-1.301926649,-0.435316915
211202,-1.280391408,0.065637011
211203,-1.240815181,0.336611839
211206,-1.3980294,-1.035102585
211207,-1.320443275,0.331764965
211209,-1.336595141,-0.111788989
211210,-1.347361227,0.072613603
211213,-1.36787993,-0.356306301
211214,-1.461467008,-0.69741446
211215,-1.454587724,0.142202004
211216,-1.41264754,0.175157109
211217,-1.403726806,-0.085113546
211220,-1.350110554,0.458887765
211221,-1.397412901,-0.023816008
211223,-1.523486183,-0.452715669
211224,-1.524285527,-0.041581081
211227,-1.571727061,-0.449526263
211228,-1.586359967,-0.003921293
211229,-1.675145875,-0.566828643
211230,-1.701026036,-0.279268309
211231,-1.60375549,2.154409168
220104,-1.709527676,-1.823684658
220105,-1.643457391,-0.050663618
220106,-1.57269981,0.788816966
220107,-1.611113639,-0.15924957
220110,-1.673116309,-0.439825155
220111,-1.687624637,-0.097145791
220112,-1.669636663,-0.113310332
220113,-1.669954897,0.148085063
220114,-1.674394608,-0.053460521
220117,-1.880303494,-1.373765469
220118,-2.067504242,-1.435291426
220119,-2.078411032,-0.73777504
220120,-2.067196337,0.355217495
220121,-2.141213435,-0.24638225
220124,-2.210541339,-0.660937995
220125,-2.134342076,0.302042692
220126,-2.108112198,0.52735297
220127,-2.071378252,0.132723987
220128,-2.17033335,-0.553589896
220129,-2.181618928,-0.231754573
220130,-2.182557551,0.021479957
220207,-2.147058357,-1.722609859
220208,-2.125055899,-0.145095427
220209,-2.100837547,0.296586213
220210,-2.139868444,-0.224148781
220211,-1.915175975,1.607481717
220214,-1.88023254,0.430850101
220215,-1.920436161,-0.210912965
220216,-1.939361157,0.090088142
220217,-1.935250667,-0.185361332
220218,-1.886940061,0.502129396
220221,-1.698550409,0.93205833
220222,-1.637910326,0.84634161
220223,-1.749878439,-0.584397494
220224,-1.744833049,-0.100910611
220225,-1.786074558,0.191940453
220228,-1.832313475,-0.829234283
220301,-1.729534873,0.661588209
220302,-1.715245811,0.378828388
220303,-1.603025284,0.796544402
220304,-1.683017775,-0.143692241
220307,-1.720850076,-0.338109752
220308,-1.730932878,-0.541655758
220309,-1.63436325,0.889229742
220310,-1.588113512,0.243865415
220311,-1.817340499,-0.620673703
220314,-2.022550677,-2.345106739
220315,-1.717230703,1.702390984
220316,-1.884356121,0.091651217
220317,-1.935630445,-1.017227843
220318,-1.875062079,0.118280764
220321,-1.820127424,0.6571132
220322,-1.71975808,0.829468823
220323,-1.721473213,-0.069176681
220324,-1.761709807,-0.021250547
220325,-1.726553191,-0.047089984
220328,-1.684125768,0.336330565
220329,-1.708310499,-0.031246288
220330,-1.761852109,-0.384688696
220331,-1.770719195,0.134502019
220401,-1.852852173,-0.750278739
220402,-1.873852253,0.01805553
220406,-1.879797352,-0.363827016
220407,-1.913674929,-0.07510738
220408,-1.902055336,-0.043080914
220411,-1.868478856,0.273406074
220412,-1.858955591,0.137046164
220413,-1.879827493,-0.094509025
220414,-1.947476794,-0.622322008
220415,-2.034939178,-0.41912339
220418,-1.833256664,1.192227973
220419,-1.865601188,-0.085090782
220420,-1.818274627,0.462121396
220421,-1.880721279,-0.340581465
220422,-1.843694077,0.098114507
220424,-1.848100704,0.110958082
220425,-1.978943546,-0.513748731
220426,-1.953890147,-0.411462303
220427,-1.844824741,0.743663347
220428,-1.753176581,0.719041736
220429,-1.822065282,-0.199509146
220505,-1.8576579,0.182189284
220506,-1.858833047,0.033910803
220509,-1.935628357,-0.305933023
220510,-2.048311177,-1.045811364
220511,-1.97018364,0.33391446
220512,-2.105494336,-0.651939839
220513,-2.11750036,-0.526551058
220516,-2.168307235,0.047947452
220517,-2.212228371,-0.679045055
220518,-2.280154843,-0.477348778
220519,-2.259463077,-0.068941134
220520,-2.247340027,0.394432995
220523,-2.330128786,-0.636566054
220524,-2.249478983,0.300811037
220525,-2.230242725,0.448447155
220526,-2.384982978,-1.113234868
220527,-2.424257379,-0.156999239
220530,-2.290675391,0.746084023
220531,-2.164660183,1.117309289
220601,-2.193151503,-0.282464399
220602,-2.155968952,0.363414048
220606,-2.055058856,0.714536131
220607,-2.085948524,0.268390062
220608,-2.117522273,-0.466867994
220609,-2.162949271,-0.204336294
220610,-2.161293076,-0.145203434
220613,-2.116041621,0.35769003
220614,-2.076121844,0.544920473
220615,-2.023489505,0.273433598
220616,-2.085770595,-0.268567036
220617,-2.096894441,-0.388401212
220620,-1.983233447,0.858333722
220621,-1.979487956,0.340373624
220622,-2.037359335,-0.309645901
220623,-2.01972497,-0.137727858
220624,-1.906506796,0.70163855
220627,-1.767789516,1.350692349
220628,-1.777704529,-0.056549706
220629,-1.831976913,-0.167828139
220630,-1.88754088,-0.446478706
220701,-1.972726648,-0.75187338
220704,-1.703710431,2.097104868
220705,-1.719239073,0.155639701
220706,-1.753014359,-0.520791879
220707,-1.760447372,0.134588069
220708,-1.792119651,-0.170551048
220711,-1.956169336,-1.052482208
220712,-2.050367244,-0.815515832
220713,-2.060033976,-0.35029917
220714,-2.182127365,-0.601271949
220715,-2.214409559,-0.390417812
220718,-2.226511241,-0.228868007
220719,-2.203491726,0.246623571
220720,-2.266076316,-0.251889923
220721,-2.303245187,-0.712821347
220722,-2.227404167,0.595686159
220725,-2.243778445,-0.078871408
220726,-2.32009206,-0.297288793
220727,-2.324620539,-0.173398111
220728,-2.238173077,0.480681667
220729,-2.417488325,-1.01196353
220801,-2.519906505,-3.489003303
220802,-2.558924707,-0.542509553
220803,-2.796499322,-1.096287094
220804,-2.889204417,-2.132865885
220805,-2.77371859,0.988037435
220808,-2.750631853,0.241067543
220809,-2.607918037,1.481962845
220810,-2.494201259,0.321344314
220811,-2.484889538,0.815681792
220812,-2.461689194,0.087129257
220815,-2.957815806,-3.271854185
220816,-2.968427723,-0.942806359
220817,-2.926405867,0.58058549
220818,-3.015061044,-0.673226821
220819,-2.979542575,0.123057841
220822,-2.921081531,0.492228765
220823,-2.853787942,0.602355925
220824,-2.869180832,-0.010904548
220825,-2.729850528,0.946737787
220826,-2.70940144,0.63222394
220829,-2.814503378,-0.538856025
220830,-2.87111284,-0.506886201
220831,-2.858099173,0.500605529
220901,-2.941340133,-1.219831503
220902,-2.949237568,-0.351336616
220905,-2.997752526,-0.319680726
220906,-3.002398538,0.030712901
220907,-2.957934224,0.226614628
220908,-2.915204287,0.628469815
220909,-2.867315407,0.304002625
220913,-2.843281873,0.342820564
220914,-2.773326227,0.496857763
220915,-2.718018564,0.348696102
220916,-2.645149603,1.165701352
220919,-2.670420816,-0.220503016
220920,-2.736657386,-0.412204726
220921,-2.73949007,-0.075776401
220922,-2.678471268,0.327405816
220923,-2.641927579,0.275849367
220926,-2.462888718,1.472083102
220927,-2.576611676,-0.394620115
220928,-2.511678632,0.084582328
220929,-2.392880263,0.876270385
220930,-2.450746734,0.024499898
221008,-2.429020858,-0.269200777
221010,-2.645593553,-0.935581115
221011,-2.618147943,-0.093862279
221012,-2.663079711,0.002111363
221013,-2.683534053,-0.359042822
221014,-2.73822989,-0.157478035
221017,-2.758596031,-0.264909736
221018,-2.749561059,0.002748933
221019,-2.741877567,0.00981571
221020,-2.69717539,0.411273992
221021,-2.609443301,0.67943823
221024,-2.628589521,0.17149452
221025,-2.508073636,0.755594767
221026,-2.582729384,-0.166075087
221027,-2.627521825,-0.540852908
221028,-2.702938566,-0.548165267
221031,-2.699061165,0.340640733
221101,-2.622039388,0.288689022
221102,-2.58192828,0.273114151
221103,-2.560421335,0.078460821
221104,-2.53618976,0.468443251
221107,-2.445322819,0.576386166
221108,-2.408407646,0.935697862
221109,-2.321937453,0.170122083
221110,-2.213203746,0.725103538
221111,-2.17329089,0.552033612
221114,-1.611163937,3.336101267
221115,-1.565580867,1.429967268
221116,-1.270046554,1.966608126
221117,-1.559000063,-0.379297642
221118,-1.606899413,-1.18877015
221121,-1.651786704,-0.7032429
221122,-1.6463637,0.217456406
221123,-1.805964481,-0.838999903
221124,-1.951790703,-1.593849707
221125,-1.709006187,1.26548932
221128,-1.601630756,1.296878682
221129,-1.478995999,1.562049637
221130,-1.533971889,-0.558552689
221201,-1.62877028,-0.341735509
221202,-1.673192974,-0.595876063
221205,-1.600138689,0.420983638
221206,-1.469443051,0.752007547
221207,-1.536323242,0.751458884
221208,-1.561786657,-1.048999703
221209,-1.496189641,0.43696605
221212,-1.539604413,-0.341540184
221213,-1.477191637,0.607379717
221214,-1.653396624,-0.977162225
221215,-1.605541415,0.046243253
221216,-1.605131732,0.161915554
221219,-1.786038457,-1.446028192
221220,-1.698874396,0.385585271
221221,-1.750460026,-0.06578727
221222,-1.842450252,-0.632837894
221223,-1.885688968,-0.359803803
221226,-1.829596033,0.017442898
221227,-1.570929366,2.033755817
221228,-1.613026506,-0.003731147
221229,-1.771726861,-0.928624159
221230,-1.818395025,-0.636438457
230103,-1.907739974,-1.898966133
230104,-1.983756105,-0.889442179
230105,-1.958799343,-0.075405259
230106,-1.882163843,0.575136898
230109,-1.817636577,0.615262663
230110,-1.554322,1.728734267
230111,-1.548340702,0.689951711
230112,-1.592478604,-0.573767155
230113,-1.546783119,0.301701936
230116,-1.359017086,1.343785389
230117,-1.392532317,0.296561189
230118,-1.326599283,-0.100740597
230119,-1.348340496,0.459835034
230120,-1.339974032,-0.420815993
230130,-1.35027903,0.225264163
230131,-1.425343973,-0.409004505
230201,-1.426302093,-0.151971126
230202,-1.513861683,-0.457491899
230203,-1.547987003,-0.4017748
230206,-1.435177133,0.40988664
230207,-1.392886975,0.755655821
230208,-1.325349958,0.316865592
230209,-1.365306116,-0.127464295
230210,-1.424314713,-0.422309291
230213,-1.446150543,-0.090945103
230214,-1.398841994,0.393004769
230215,-1.333951232,0.579369976
230216,-1.295917794,0.265699917
230217,-1.300130766,0.092982433
230220,-1.138747995,0.605942926
230221,-1.10077263,0.717005135
230222,-1.013885999,0.392567573
230223,-0.855977811,1.061925058
230224,-0.88547523,0.125604613
230227,-0.854850753,0.206010535
230228,-0.785118735,0.937044619
230301,-0.889257716,-0.903504059
230302,-0.753673531,0.238776975
230303,-0.731321471,0.795255088
230306,-0.914828615,-1.052429
230307,-0.89832349,-0.033342653
230308,-0.833814248,0.118819714
230309,-0.837129173,0.043761966
230310,-0.94849526,-0.473384493
230313,-0.916293813,-0.007296256
230314,-0.954519494,-0.15768886
230315,-0.857398751,0.611343897
230316,-0.944476064,-0.352764408
230317,-0.965293515,-0.316763128
